Tour Date,Format Date,Codes,Tour,City,Country,Account Group,Account,Amount
2023-06-19,2023-06-19,Xero,Everglades Safari Park - EVERGLADES SAFARI TIMIAMI FL 73011002310 INFO@EVERGLADESSAFARI,Miami,USA,COGS,Attractions/ Everglades & Sawgrass,-175.0
2023-06-19,2023-06-19,Xero,Steak Stone & Sushi - STEAK STONE & SUSHI NIAGARA FAL 85347052056 USFC1STEA14304,"Niagara Falls, USA",USA,COGS,Attractions/General,-99.99
2023-06-19,2023-06-19,Xero,Savanah River,Savannah,USA,COGS,Attractions/River Boat Cruise,-77.04
2023-06-19,2023-06-19,Xero,Tempo - TEMPO SAN FRANCISCO CA NT_MDUF3T1B +14159642975,Head Office,USA,Operating Expenses,Software,-42.41
2023-06-19,2023-06-19,Xero,Sky Deck,Chicago,USA,COGS,Attractions/Sky Deck,-94.0
2023-06-19,2023-06-19,Xero,Louis Resturant,St. Louis,USA,Operating Expenses,Meals and entertainment,-49.17
2023-06-19,2023-06-19,Xero,T-MOBILE - TMOBILE*AUTO PAY 800-937-8997 WA 1097579725 977319879 98006,Head Office,USA,Operating Expenses,Telephone Expense,-269.81
2023-06-19,2023-06-19,Xero,Tim Hortons - AplPay TIM HORTON GRAND ISLAND 885723 FAST FOOD RESTAURANT,Daud Head Office,USA,Operating Expenses,Meals and entertainment,-3.25
2023-06-19,2023-06-19,Xero,Steak Stone & Sushi - STEAK STONE & SUSHI NIAGARA FAL 85347052056 USFC1STEA14304,"Niagara Falls, USA",USA,COGS,Attractions/General,-99.99
2023-06-19,2023-06-19,Xero,Lone Star - PXY LONE STAR RIV512-327-1388 TX 85189933082 512-327-1388,Austin,USA,COGS,Attractions/Lone Star Cruises,-87.44
2023-06-19,2023-06-19,Xero,Delta Air Lines - DELTA AIR LINES ATLANTA 18002211212,Head Office,USA,Operating Expenses,Travel Expense,-9.68
2023-06-19,2023-06-19,Xero,Steak Stone & Sushi - STEAK STONE & SUSHI NIAGARA FAL 85347052056 USFC1STEA14304,"Niagara Falls, USA",USA,COGS,Attractions/General,-99.99
2023-06-19,2023-06-19,Xero,PXy Harbour - PXY SHORELINE E-GCHICAGO IL 31566086 20230323-7137138 60611,Chicago,USA,COGS,Attractions/ Chicago Shoreline,-69.86
2023-06-20,2023-06-20,Xero,Best Western Premier Historic Travelers Hotel,St. Louis,USA,Operating Expenses,Travel Expense,-130.53
2023-06-20,2023-06-20,Xero,City Experience BHC,Boston,USA,COGS,Attractions/Boston Harbor Cruises,-92.0
2023-06-20,2023-06-20,Xero,Broadway Oister Bar,St. Louis,USA,Operating Expenses,Meals and entertainment,-26.67
2023-06-20,2023-06-20,Xero,City Experience BHC,Boston,USA,COGS,Attractions/Boston Harbor Cruises,-276.0
2023-06-20,2023-06-20,Xero,UNBOXSOCIAL,Head Office,USA,Operating Expenses,Software,-29.0
2023-06-20,2023-06-20,Xero,Bank Fee,Head Office,USA,Operating Expenses,Bank & CC FEE,-2.2
2023-06-20,2023-06-20,Xero,See Sight Pakistan,Head Office,USA,Operating Expenses,Pakistan Cost,-9500.0
2023-06-20,2023-06-20,Xero,Lone Star Cruises,Austin,USA,COGS,Attractions/Lone Star Cruises,-31.15
2023-06-20,2023-06-20,Xero,Sasha,Chicago,USA,Operating Expenses,Meals and entertainment,-39.95
2023-06-20,2023-06-20,Xero,City Experience BHC,Boston,USA,COGS,Attractions/Boston Harbor Cruises,-92.0
2023-06-20,2023-06-20,Xero,Collision Enterprise,"Niagara Falls, Canada",Canada,Operating Expenses,Vehicles Repair & Maintenance,-2774.08
2023-06-20,2023-06-20,Xero,Sunoco - SUNOCO 0991419300 09NIAGARA FAL 00138071 585-503-7999,"Niagara Falls, USA",USA,Operating Expenses,Fuel Expense,-35.3
2023-06-20,2023-06-20,Xero,Lone Star Cruises,Austin,USA,COGS,Attractions/Lone Star Cruises,-31.15
2023-06-20,2023-06-20,Xero,XERO,Head Office,USA,Operating Expenses,Software,-73.32
2023-06-20,2023-06-20,Xero,Lone Star Cruises,Austin,USA,COGS,Attractions/Lone Star Cruises,-45.22
2023-06-20,2023-06-20,Xero,City Experience BHC,Boston,USA,COGS,Attractions/Boston Harbor Cruises,-184.0
2023-06-20,2023-06-20,Xero,Bogarts Smoke house,St. Louis,USA,Operating Expenses,Meals and entertainment,-25.76
2023-06-20,2023-06-20,Xero,Sam's Club - SAM'S CLUB 6406 6406NIAGARA FAL 20510009838 WHOLESALE CLUB,Daud Head Office,USA,Operating Expenses,Dues and Memberships,-62.06
2023-06-20,2023-06-20,Xero,River Boat,Savannah,USA,COGS,Attractions/River Boat Cruise,-261.03
2023-06-20,2023-06-20,Xero,WALMART - WAL-MART SUPERCENTERNORTH MIAMI 23120077353 DISCOUNT STORE,"Niagara Falls, Canada",Canada,Operating Expenses,Office Supplies,-309.52
2023-06-20,2023-06-20,Xero,uber - AplPay Uber Trip help.uber.com MP7M88GP 8005928996,St. Louis,USA,Operating Expenses,Travel Expense,-52.8
2023-06-20,2023-06-20,Xero,XERO - Xero Inc         DES:Xero US IN ID:ST-X8W9A7F9X5J1           INDN:XERO INC                CO ID:XXXXX48598 CCD,Head Office,USA,Operating Expenses,Software,-35.15
2023-06-21,2023-06-21,Xero,Skydeck Chicago - SKYDECK CHICAGO - ECCHICAGO IL 89226519 3128759448,Chicago,USA,COGS,Attractions/Sky Deck,-226.0
2023-06-21,2023-06-21,Xero,Lone Star Cruises,Austin,USA,COGS,Attractions/Lone Star Cruises,-87.44
2023-06-21,2023-06-21,Xero,Nick Pub,St. Louis,USA,Operating Expenses,Meals and entertainment,-35.56
2023-06-21,2023-06-21,Xero,Steak Stone & Sushi - STEAK STONE & SUSHI NIAGARA FAL 85347052056 USFC1STEA14304,"Niagara Falls, USA",USA,COGS,Attractions/General,-99.99
2023-06-21,2023-06-21,Xero,E Z Pass,"Niagara Falls, USA",USA,Operating Expenses,Parking & Tolls,-125.0
2023-06-21,2023-06-21,Xero,Gateway Helicopter,St. Louis,USA,COGS,Attractions/Gateway Arch,-390.0
2023-06-21,2023-06-21,Xero,Twilio - TWILIO INC SAN FRANCISCO CA NT_MXZL5TWO +18778894546,Head Office,USA,Operating Expenses,Software,-180.43
2023-06-21,2023-06-21,Xero,The Gateway Arch,St. Louis,USA,COGS,Attractions/Gateway Arch,-53.0
2023-06-21,2023-06-21,Xero,Kiener Guarage,St. Louis,USA,Operating Expenses,Parking & Tolls,-12.0
2023-06-21,2023-06-21,Xero,The Gateway Arch,St. Louis,USA,COGS,Attractions/Gateway Arch,-37.0
2023-06-21,2023-06-21,Xero,Steak Stone & Sushi - STEAK STONE & SUSHI NIAGARA FAL 85347052056 USFC1STEA14304,"Niagara Falls, USA",USA,COGS,Attractions/General,-149.99
2023-06-21,2023-06-21,Xero,Lone Star Cruises,Austin,USA,COGS,Attractions/Lone Star Cruises,-31.15
2023-06-21,2023-06-21,Xero,Steak Stone & Sushi - STEAK STONE & SUSHI NIAGARA FAL 85347052056 USFC1STEA14304,"Niagara Falls, USA",USA,COGS,Attractions/General,-249.98
2023-06-21,2023-06-21,Xero,AMAZON - AMAZON MARKETPLACE NAMZN.COM/BI BMDXK0H06NP BOOK STORES,Daud Head Office,USA,Operating Expenses,Office Supplies,-39.98
2023-06-21,2023-06-21,Xero,PLOOTO BILLING,Head Office,USA,Operating Expenses,Bank & CC FEE,-187.5
2023-06-21,2023-06-21,Xero,Lone Star Cruises,Austin,USA,COGS,Attractions/Lone Star Cruises,-59.29
2023-06-21,2023-06-21,Xero,AMAZON - AMAZON.COM AMZN.COM/BILL WA 6FGGS2FKUXP MERCHANDISE,Daud Head Office,USA,Operating Expenses,Office Supplies,-93.3
2023-06-21,2023-06-21,Xero,Lone Star Cruises,Austin,USA,COGS,Attractions/Lone Star Cruises,-17.07
2023-06-21,2023-06-21,Xero,ASPIRATION,Head Office,USA,Operating Expenses,Software,-200.0
2023-06-21,2023-06-21,Xero,Tops Friendly Markets - TOPS MARKETS GRAND ISLAND NY 861682 GROCERY STORE,Head Office,USA,Operating Expenses,Advertising and Promotion,-50.0
2023-06-21,2023-06-21,Xero,WhereisPark,St. Louis,USA,Operating Expenses,Parking & Tolls,-95.0
2023-06-21,2023-06-21,Xero,STARBUCKS - STARBUCKS STORE 2478NORMAL IL B52437BF513 FAST FOOD RESTAURANT,"Niagara Falls, USA",USA,Operating Expenses,Meals and entertainment,-9.13
2023-06-21,2023-06-21,Xero,City Experience BHC,Boston,USA,COGS,Attractions/Boston Harbor Cruises,-92.0
2023-06-22,2023-06-22,Xero,EDS Food,St. Louis,USA,Operating Expenses,Meals and entertainment,-5.48
2023-06-22,2023-06-22,Xero,STARBUCKS - STARBUCKS STORE 0743PORTLAND ME 5BE6BD39621 FAST FOOD RESTAURANT,Boston,USA,Operating Expenses,Meals and entertainment,-5.23
2023-06-22,2023-06-22,Xero,CVS PHARMACY - CVS PHARMACY BOSTON MA 10081619 8007467287,Boston,USA,Operating Expenses,Meals and entertainment,-11.28
2023-06-22,2023-06-22,Xero,EARLS,Boston,USA,Operating Expenses,Meals and entertainment,-37.87
2023-06-22,2023-06-22,Xero,City Experience BHC,Boston,USA,COGS,Attractions/Boston Harbor Cruises,-92.0
2023-06-22,2023-06-22,Xero,Skydeck Chicago - SKYDECK CHICAGO - ECCHICAGO IL 120058669 3128759448,Chicago,USA,COGS,Attractions/Sky Deck,-144.0
2023-06-22,2023-06-22,Xero,Bova Bakery,Boston,USA,Operating Expenses,Meals and entertainment,-52.0
2023-06-22,2023-06-22,Xero,AMAZON - AMAZON MARKETPLACE NAMZN.COM/BI BMDXK0H06NP BOOK STORES,Daud Head Office,USA,Operating Expenses,Office Supplies,-587.2
2023-06-22,2023-06-22,Xero,Sawgrass Recreation Park - FH* SAWGRASS RECREATWESTON FL NT_NTQMR0LD +18554955551,Miami,USA,COGS,Attractions/ Everglades & Sawgrass,-201.9
2023-06-22,2023-06-22,Xero,City Experience BHC,Boston,USA,COGS,Attractions/Boston Harbor Cruises,-92.0
2023-06-22,2023-06-22,Xero,uber - AplPay Uber Trip help.uber.com MP7M88GP 8005928996,St. Louis,USA,Operating Expenses,Travel Expense,-18.65
2023-06-22,2023-06-22,Xero,Facebook,Head Office,USA,Operating Expenses,Advertising and Promotion,-900.0
2023-06-22,2023-06-22,Xero,Island Ship Centre - Meal Expense,"Niagara Falls, USA",USA,Operating Expenses,Meals and entertainment,-107.82
2023-06-22,2023-06-22,Xero,uber - AplPay Uber Trip help.uber.com MP7M88GP 8005928996,St. Louis,USA,Operating Expenses,Travel Expense,-16.83
2023-06-22,2023-06-22,Xero,UBER TRIP - Uber Trip help.uber.com CA QKEQ8PGX ZBG7ZQ6L 02113,"Niagara Falls, Canada",Canada,Operating Expenses,Travel Expense,-19.68
2023-06-22,2023-06-22,Xero,The Gateway Arch,St. Louis,USA,COGS,Attractions/Gateway Arch,-45.0
2023-06-22,2023-06-22,Xero,River Boat,Savannah,USA,COGS,Attractions/River Boat Cruise,-174.02
2023-06-22,2023-06-22,Xero,Tim Hortons - AplPay TIM HORTON GRAND ISLAND 885723 FAST FOOD RESTAURANT,Daud Head Office,USA,Operating Expenses,Meals and entertainment,-6.35
2023-06-22,2023-06-22,Xero,Pizzeria,Boston,USA,Operating Expenses,Meals and entertainment,-5.51
2023-06-22,2023-06-22,Xero,Steak Stone & Sushi - STEAK STONE & SUSHI NIAGARA FAL 85347052056 USFC1STEA14304,"Niagara Falls, USA",USA,COGS,Attractions/General,-99.99
2023-06-22,2023-06-22,Xero,Mother Annas,Boston,USA,Operating Expenses,Meals and entertainment,-32.29
2023-06-23,2023-06-23,Xero,AMAZON - AMAZON.COM AMZN.COM/BILL WA 6FGGS2FKUXP MERCHANDISE,Daud Head Office,USA,Operating Expenses,Office Supplies,-46.1
2023-06-23,2023-06-23,Xero,Lone Star Cruises,Austin,USA,COGS,Attractions/Lone Star Cruises,-53.88
2023-06-23,2023-06-23,Xero,Max New,"Niagara Falls, USA",USA,Operating Expenses,Meals and entertainment,-15.99
2023-06-23,2023-06-23,Xero,Microsoft,Head Office,USA,Operating Expenses,Software,-9.99
2023-06-23,2023-06-23,Xero,City Experience BHC,Boston,USA,COGS,Attractions/Boston Harbor Cruises,-184.0
2023-06-23,2023-06-23,Xero,Zips Car Wash - ZIPS # 257 GASAV_HWYSAVANNAH GA 59344852 855-947-7927,Savannah,USA,Operating Expenses,Vehicles Washes,-40.0
2023-06-23,2023-06-23,Xero,SPECTRUM - SPECTRUM 855-707-7328 MO RC531303083CABLE SVC,Head Office,USA,Operating Expenses,Internet Expense,-113.79
2023-06-23,2023-06-23,Xero,Uncle Pizza,Chicago,USA,Operating Expenses,Meals and entertainment,-20.0
2023-06-23,2023-06-23,Xero,Home 2 Suites,St. Louis,USA,Operating Expenses,Travel Expense,-187.2
2023-06-23,2023-06-23,Xero,City Experience BHC,Boston,USA,COGS,Attractions/Boston Harbor Cruises,-18.4
2023-06-23,2023-06-23,Xero,Shutter Shock,Head Office,USA,Operating Expenses,Software,-199.0
2023-06-23,2023-06-23,Xero,Boston Taxi,Boston,USA,Operating Expenses,Travel Expense,-32.26
2023-06-23,2023-06-23,Xero,Amoco,Chicago,USA,Operating Expenses,Meals and entertainment,-3.2
2023-06-23,2023-06-23,Xero,Steak Stone & Sushi - STEAK STONE & SUSHI NIAGARA FAL 85347052056 USFC1STEA14304,"Niagara Falls, USA",USA,COGS,Attractions/General,-149.99
2023-06-23,2023-06-23,Xero,Lone Star Cruises,Austin,USA,COGS,Attractions/Lone Star Cruises,-59.29
2023-06-23,2023-06-23,Xero,Skydeck Chicago - SKYDECK CHICAGO - ECCHICAGO IL 1965172892 3128759448,Chicago,USA,COGS,Attractions/Sky Deck,-36.5
2023-06-23,2023-06-23,Xero,Charity Stack,Head Office,USA,Operating Expenses,Charitable Donations,-2000.0
2023-06-23,2023-06-23,Xero,Home 2 Suites,St. Louis,USA,Operating Expenses,Travel Expense,-665.36
2023-06-24,2023-06-24,Xero,AMAZON - AMAZON MARKETPLACE NAMZN.COM/BI BMDXK0H06NP BOOK STORES,Daud Head Office,USA,Operating Expenses,Office Supplies,-21.74
2023-06-24,2023-06-24,Xero,Viator,Head Office,USA,COGS,Attractions/General,-29.0
2023-06-24,2023-06-24,Xero,CBS Interactive,Head Office,USA,Operating Expenses,Software,-4.99
2023-06-24,2023-06-24,Xero,River Boat,Savannah,USA,COGS,Attractions/River Boat Cruise,-220.31
2023-06-24,2023-06-24,Xero,El Murkey,Philadelphia,USA,Operating Expenses,Meals and entertainment,-2.16
2023-06-24,2023-06-24,Xero,Skydeck Chicago - SKYDECK CHICAGO - ECCHICAGO IL 89226519 3128759448,Chicago,USA,COGS,Attractions/Sky Deck,-86.0
2023-06-24,2023-06-24,Xero,Gateway Arch,St. Louis,USA,COGS,Attractions/Gateway Arch,-28.0
2023-06-24,2023-06-24,Xero,AMAZON - AMAZON.COM AMZN.COM/BILL WA 6FGGS2FKUXP MERCHANDISE,Daud Head Office,USA,Operating Expenses,Office Supplies,-121.09
2023-06-24,2023-06-24,Xero,Xar Wash Club,Boston,USA,Operating Expenses,Vehicles Washes,-64.19
2023-06-24,2023-06-24,Xero,Country Yard,Boston,USA,Operating Expenses,Travel Expense,-816.43
2023-06-24,2023-06-24,Xero,Viator,Head Office,USA,COGS,Attractions/General,-29.0
2023-06-24,2023-06-24,Xero,Harbour Tours,Boston,USA,COGS,Attractions/Boston Harbor Cruises,-63.16
2023-06-24,2023-06-24,Xero,Lyft,St. Louis,USA,Operating Expenses,Travel Expense,-53.34
2023-06-24,2023-06-24,Xero,KWIK FILL,St. Louis,USA,Operating Expenses,Fuel Expense,-62.52
2023-06-24,2023-06-24,Xero,Eastern State .Org,Philadelphia,USA,Operating Expenses,Parking & Tolls,-92.0
2023-06-24,2023-06-24,Xero,The Gateway Arch,St. Louis,USA,COGS,Attractions/Gateway Arch,-22.0
2023-06-24,2023-06-24,Xero,AMAZON - AMAZON MARKETPLACE NAMZN.COM/BI BMDXK0H06NP BOOK STORES,Daud Head Office,USA,Operating Expenses,Office Supplies,-256.61
2023-06-25,2023-06-25,Xero,uber,St. Louis,USA,Operating Expenses,Travel Expense,-13.55
2023-06-25,2023-06-25,Xero,Mueller,Philadelphia,USA,Operating Expenses,Meals and entertainment,-10.0
2023-06-25,2023-06-25,Xero,COURSRAIVY - COURSRAIVYIS7H8O9G2EMOUNTAIN VI Q28P4QNQ 650-963-9884,Boston,USA,Operating Expenses,Travel Expense,-49.0
2023-06-25,2023-06-25,Xero,CN Tower,Toronto,Canada,COGS,Attractions/CN Tower,-295.09
2023-06-25,2023-06-25,Xero,Cloudinary,Head Office,USA,Operating Expenses,Software,-48.39
2023-06-25,2023-06-25,Xero,Kismet Kebab,Philadelphia,USA,Operating Expenses,Meals and entertainment,-8.64
2023-06-25,2023-06-25,Xero,Apple Pay Express,Philadelphia,USA,Operating Expenses,Meals and entertainment,-20.8
2023-06-25,2023-06-25,Xero,Go Rio,San Antonio,USA,COGS,Attractions/Go Rio,-3750.88
2023-06-25,2023-06-25,Xero,Apple Pay,Daud Head Office,USA,Operating Expenses,Meals and entertainment,-10.24
2023-06-25,2023-06-25,Xero,Wireless Credit - Wireless Credit,Head Office,USA,Operating Expenses,Telephone Expense,-10.0
2023-06-25,2023-06-25,Xero,Viator,Head Office,USA,COGS,Attractions/General,-29.0
2023-06-25,2023-06-25,Xero,Rezdy - REZDY LAS VEGAS NV NT_N35M1Y0U +14156551633,Head Office,USA,Operating Expenses,Software,-6678.74
2023-06-25,2023-06-25,Xero,Aramark,Head Office,USA,Operating Expenses,Software,-36.45
2023-06-25,2023-06-25,Xero,Park Mobile,Head Office,USA,Operating Expenses,Telephone Expense,-6.4
2023-06-25,2023-06-25,Xero,uber,St. Louis,USA,Operating Expenses,Travel Expense,-15.81
2023-06-25,2023-06-25,Xero,Park Mobile,Head Office,USA,Operating Expenses,Telephone Expense,-6.4
2023-06-25,2023-06-25,Xero,Hadramout,Philadelphia,USA,Operating Expenses,Meals and entertainment,-69.05
2023-06-25,2023-06-25,Xero,Saads Halal Resturant,Philadelphia,USA,Operating Expenses,Meals and entertainment,-78.62
2023-06-26,2023-06-26,Xero,SP Veiled Collection,Daud Head Office,USA,Operating Expenses,Meals and entertainment,-105.22
2023-06-26,2023-06-26,Xero,Steak Stone & Sushi - STEAK STONE & SUSHI NIAGARA FAL 85347052056 USFC1STEA14304,"Niagara Falls, USA",USA,COGS,Attractions/General,-199.99
2023-06-26,2023-06-26,Xero,Sunoco - SUNOCO 0368293701 03CARNEYS POI 00478943 856-299-4005,Austin,USA,Operating Expenses,Parking & Tolls,-60.2
2023-06-26,2023-06-26,Xero,City Experience BHC,Boston,USA,COGS,Attractions/Boston Harbor Cruises,-230.0
2023-06-26,2023-06-26,Xero,GETYOURGUIDE - GETYOURGUIDE OPERATIDOVER DE 0000004veH8 TOURIST ATTRACTION,Head Office,USA,COGS,Attractions/General,-104.0
2023-06-26,2023-06-26,Xero,Skydeck Chicago - SKYDECK CHICAGO - ECCHICAGO IL 1946044529 3128759448,Chicago,USA,COGS,Attractions/Sky Deck,-72.0
2023-06-26,2023-06-26,Xero,"Tesla - TESLA, INC. PALO ALTO CA ######FFgzd AUTO SERVICE",Daud Head Office,USA,Operating Expenses,Vehicles Repair & Maintenance,-216.41
2023-06-26,2023-06-26,Xero,Skydeck Chicago - SKYDECK CHICAGO - ECCHICAGO IL 1909554897 3128759448,Chicago,USA,COGS,Attractions/Sky Deck,-28.0
2023-06-26,2023-06-26,Xero,City Experience BHC,Boston,USA,COGS,Attractions/Boston Harbor Cruises,-230.0
2023-06-26,2023-06-26,Xero,SIMPLISAFE - CHECKCARD  1125 SIMPLISAFE                                  888-957-4675 MA XXXXX1623XXXXXXXXXX3351 RECURRING           CKCD 7393 XXXXXXXXXX669408,Head Office,USA,Operating Expenses,Office Expenses,-30.23
2023-06-26,2023-06-26,Xero,City Experience BHC,Boston,USA,COGS,Attractions/Boston Harbor Cruises,-184.0
2023-06-26,2023-06-26,Xero,Lone Star - PXY LONE STAR RIV512-327-1388 TX 85189933082 512-327-1388,Austin,USA,COGS,Attractions/Lone Star Cruises,-31.15
2023-06-26,2023-06-26,Xero,Lone Star - PXY LONE STAR RIV512-327-1388 TX 85189933082 512-327-1388,Austin,USA,COGS,Attractions/Lone Star Cruises,-59.29
2023-06-26,2023-06-26,Xero,Chicago Skydeck,Chicago,USA,COGS,Attractions/Sky Deck,-86.0
2023-06-26,2023-06-26,Xero,Github - GITHUB SAN FRANCISCO CA NT_N2E38FAE +18774484820,Head Office,USA,Operating Expenses,Software,-28.0
2023-06-26,2023-06-26,Xero,Innovative Vending Solutions,Head Office,USA,Operating Expenses,Bank & CC FEE,-5.5
2023-06-26,2023-06-26,Xero,Skydeck Chicago - SKYDECK CHICAGO - ECCHICAGO IL 1940188535 3128759448,Chicago,USA,COGS,Attractions/Sky Deck,-74.0
2023-06-26,2023-06-26,Xero,Skydeck,Chicago,USA,COGS,Attractions/Sky Deck,-168.0
2023-06-26,2023-06-26,Xero,City Experience BHC,Boston,USA,COGS,Attractions/Boston Harbor Cruises,-138.0
2023-06-26,2023-06-26,Xero,City Experience BHC,Boston,USA,COGS,Attractions/Boston Harbor Cruises,-225.0
2023-06-26,2023-06-26,Xero,Aramark,Philadelphia,USA,Operating Expenses,Travel Expense,-105.97
2023-06-26,2023-06-26,Xero,Lone Star Cruises,Austin,USA,COGS,Attractions/Lone Star Cruises,-17.07
2023-06-26,2023-06-26,Xero,Gateway Arch,St. Louis,USA,COGS,Attractions/Gateway Arch,-71.0
2023-06-26,2023-06-26,Xero,Steak Stone & Sushi - STEAK STONE & SUSHI NIAGARA FAL 85347052056 USFC1STEA14304,"Niagara Falls, USA",USA,COGS,Attractions/General,-199.99
2023-06-26,2023-06-26,Xero,Bliss All Natural,Philadelphia,USA,Operating Expenses,Meals and entertainment,-38.18
2023-06-26,2023-06-26,Xero,Steak Stone & Sushi - STEAK STONE & SUSHI NIAGARA FAL 85347052056 USFC1STEA14304,"Niagara Falls, USA",USA,COGS,Attractions/General,-49.99
2023-06-26,2023-06-26,Xero,City Experience BHC,Boston,USA,COGS,Attractions/Boston Harbor Cruises,-276.0
2023-06-27,2023-06-27,Xero,Steak Stone & Sushi - STEAK STONE & SUSHI NIAGARA FAL 85347052275 USFC1YUMM14304,"Niagara Falls, USA",USA,Operating Expenses,Meals and entertainment,-149.99
2023-06-27,2023-06-27,Xero,Skydeck Chicago - SKYDECK CHICAGO - ECCHICAGO IL 2076360619 3128759448,Chicago,USA,COGS,Attractions/Sky Deck,-170.0
2023-06-27,2023-06-27,Xero,Lone Star - PXY LONE STAR RIV512-327-1388 TX 85189933082 512-327-1388,Austin,USA,COGS,Attractions/Lone Star Cruises,-31.15
2023-06-27,2023-06-27,Xero,GANDI.NET,Head Office,USA,Operating Expenses,Software,-14.09
2023-06-27,2023-06-27,Xero,ITR Concession,Philadelphia,USA,Operating Expenses,Parking & Tolls,-5.7
2023-06-27,2023-06-27,Xero,Steak Stone & Sushi - STEAK STONE & SUSHI NIAGARA FAL 85347052275 USFC1YUMM14304,"Niagara Falls, USA",USA,Operating Expenses,Meals and entertainment,-99.99
2023-06-27,2023-06-27,Xero,Lone Star Cruises,Austin,USA,COGS,Attractions/Lone Star Cruises,-45.22
2023-06-27,2023-06-27,Xero,sams club fuel - SAM'S CLUB FUEL 6406NIAGARA FAL 20150089688 AUTO FUEL DISPENSER,Daud Head Office,USA,Operating Expenses,Fuel Expense,-40.0
2023-06-27,2023-06-27,Xero,Brick Oven Pizza,Daud Head Office,USA,Operating Expenses,Meals and entertainment,-25.74
2023-06-27,2023-06-27,Xero,Sunoco - SUNOCO 0991419300 09NIAGARA FAL 00138071 585-503-7999,"Niagara Falls, USA",USA,Operating Expenses,Fuel Expense,-47.6
2023-06-27,2023-06-27,Xero,The Gateway Arch,St. Louis,USA,COGS,Attractions/Gateway Arch,-103.0
2023-06-27,2023-06-27,Xero,PANERA BREAD - AplPay PANERA BREAD NIAGARA FAL 820097 0000000000000000014304,"Niagara Falls, Canada",Canada,Operating Expenses,Meals and entertainment,-14.99
2023-06-27,2023-06-27,Xero,Sawgrass Recreation Park - PXY FH* SAWGRASS WESTON FL NT_NBYGJ62I +18554955551,Miami,USA,COGS,Attractions/ Everglades & Sawgrass,-121.83
2023-06-27,2023-06-27,Xero,Ohio Turnpike,Philadelphia,USA,Operating Expenses,Travel Expense,-12.75
2023-06-27,2023-06-27,Xero,Arby Resturant,St. Louis,USA,Operating Expenses,Meals and entertainment,-13.42
2023-06-27,2023-06-27,Xero,Muslim Society,Head Office,USA,Operating Expenses,Charitable Donations,-3000.0
2023-06-27,2023-06-27,Xero,Steak Stone & Sushi - STEAK STONE & SUSHI NIAGARA FAL 85347052056 USFC1STEA14304,"Niagara Falls, USA",USA,COGS,Attractions/General,-299.98
2023-06-27,2023-06-27,Xero,Town Park,Philadelphia,USA,Operating Expenses,Parking & Tolls,-5.0
